<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
NYMEX.NG;D;27/01/11;000000;4.3210000
NYMEX.NG;D;28/01/11;000000;4.3350000
NYMEX.NG;D;30/01/11;000000;4.3460000
NYMEX.NG;D;31/01/11;000000;4.3850000
NYMEX.NG;D;01/02/11;000000;4.3660000
NYMEX.NG;D;02/02/11;000000;4.4160000
NYMEX.NG;D;03/02/11;000000;4.3490000
NYMEX.NG;D;04/02/11;000000;4.3090000
NYMEX.NG;D;06/02/11;000000;4.2460000
NYMEX.NG;D;07/02/11;000000;4.1250000
NYMEX.NG;D;08/02/11;000000;4.0690000
NYMEX.NG;D;09/02/11;000000;4.0650000
NYMEX.NG;D;10/02/11;000000;3.9640000
NYMEX.NG;D;11/02/11;000000;3.8950000
NYMEX.NG;D;13/02/11;000000;3.8780000
NYMEX.NG;D;14/02/11;000000;3.9290000
NYMEX.NG;D;15/02/11;000000;3.9890000
